cust_id,bike,date_removed,station_removed,date_arrived,station_arrived,action
3107,590,2010-03-11 14:36:00,26,2010-03-11 14:43:00,26,A  
1619,280,2010-03-11 14:37:00,17,2010-03-11 14:43:00,20,A  
3548,649,2010-03-11 14:39:00,22,2010-03-11 14:48:00,27,A  
1935,862,2010-03-11 14:40:00,82,2010-03-11 14:54:00,21,A  
3492,304,2010-03-11 14:41:00,30,2010-03-11 15:05:00,47,A  
2509,921,2010-03-11 14:44:00,21,2010-03-11 14:56:00,20,A  
941,252,2010-03-11 14:44:00,22,2010-03-11 14:50:00,17,A  
571,1079,2010-03-11 14:47:00,16,2010-03-11 14:54:00,27,A  
1689,719,2010-03-11 14:47:00,16,2010-03-11 14:54:00,27,A  
2101,796,2010-03-11 14:50:00,69,2010-03-11 15:01:00,22,A  
3830,377,2010-03-11 14:54:00,85,2010-03-11 15:02:00,1,A  
2218,945,2010-03-11 14:54:00,1,2010-03-11 15:04:00,25,A  
2215,50,2010-03-11 14:55:00,1,2010-03-11 15:11:00,34,A  
2177,729,2010-03-11 14:56:00,28,2010-03-11 15:00:00,45,A  
2817,614,2010-03-11 14:57:00,26,2010-03-11 15:13:00,28,A  
1311,596,2010-03-11 14:58:00,50,2010-03-11 15:02:00,54,A  
223,983,2010-03-11 14:58:00,50,2010-03-11 15:02:00,54,A  
2709,879,2010-03-11 15:00:00,21,2010-03-11 15:09:00,61,A  
3445,468,2010-03-11 15:01:00,53,2010-03-11 15:04:00,66,A  
3726,627,2010-03-11 15:03:00,17,2010-03-11 15:08:00,12,A  
1482,905,2010-03-11 15:04:00,51,2010-03-11 15:18:00,49,A  
3445,648,2010-03-11 15:05:00,66,2010-03-11 15:06:00,66,C  
3445,60,2010-03-11 15:06:00,66,2010-03-11 15:08:00,60,A  
3445,408,2010-03-11 15:08:00,60,2010-03-11 15:16:00,60,A  
1311,1051,2010-03-11 15:09:00,58,2010-03-11 15:14:00,36,A  
223,984,2010-03-11 15:09:00,58,2010-03-11 15:21:00,58,A  
521,690,2010-03-11 15:10:00,18,2010-03-11 15:17:00,13,A  
1814,1028,2010-03-11 15:10:00,46,2010-03-11 15:21:00,81,A  
238,159,2010-03-11 15:11:00,4,2010-03-11 15:24:00,36,A  
3107,777,2010-03-11 15:11:00,17,2010-03-11 17:58:00,17,A  
3817,182,2010-03-11 15:13:00,31,2010-03-11 15:28:00,63,A  
1015,181,2010-03-11 15:13:00,31,2010-03-11 15:20:00,29,A  
3135,908,2010-03-11 15:14:00,17,2010-03-11 15:19:00,19,A  
2979,447,2010-03-11 15:16:00,54,2010-03-11 15:23:00,42,A  
1689,84,2010-03-11 15:17:00,31,2010-03-11 15:28:00,17,A  
571,1058,2010-03-11 15:17:00,31,2010-03-11 15:25:00,17,A  
1211,246,2010-03-11 15:17:00,76,2010-03-11 15:22:00,68,A  
2437,110,2010-03-11 15:18:00,64,2010-03-11 15:21:00,70,A  
1113,1119,2010-03-11 15:18:00,73,2010-03-11 15:23:00,72,A  
3833,676,2010-03-11 15:19:00,85,2010-03-11 15:19:00,85,C  
3548,1121,2010-03-11 15:22:00,27,2010-03-11 15:33:00,22,A  
2297,971,2010-03-11 15:23:00,6,2010-03-11 15:27:00,2,A  
1113,19,2010-03-11 15:23:00,72,2010-03-11 15:23:00,72,C  
2178,448,2010-03-11 15:24:00,3,2010-03-11 15:35:00,34,A  
1113,206,2010-03-11 15:24:00,72,2010-03-11 15:24:00,72,C  
3625,884,2010-03-11 15:24:00,41,2010-03-11 15:43:00,61,A  
2501,655,2010-03-11 15:29:00,85,2010-03-11 15:39:00,7,A  
1972,300,2010-03-11 15:32:00,63,2010-03-11 15:48:00,40,A  
967,317,2010-03-11 15:32:00,45,2010-03-11 15:58:00,46,A  
1482,1069,2010-03-11 15:32:00,45,2010-03-11 15:58:00,46,A  
825,603,2010-03-11 15:33:00,85,2010-03-11 15:46:00,16,A  
3203,195,2010-03-11 15:35:00,52,2010-03-11 15:50:00,40,A  
2150,910,2010-03-11 15:35:00,18,2010-03-11 15:49:00,64,A  
3729,81,2010-03-11 15:36:00,27,2010-03-11 15:52:00,11,A  
1620,23,2010-03-11 15:42:00,69,2010-03-11 16:01:00,23,A  
3494,0579-BAJAR,2010-03-11 15:42:00,43,2010-03-11 15:55:00,2,A  
3830,157,2010-03-11 15:42:00,1,2010-03-11 15:46:00,10,A  
1211,71,2010-03-11 15:45:00,68,2010-03-11 15:53:00,76,A  
2176,361,2010-03-11 15:45:00,37,2010-03-11 15:57:00,66,A  
1731,123,2010-03-11 15:46:00,3,2010-03-11 15:49:00,27,A  
2621,267,2010-03-11 15:46:00,70,2010-03-11 16:01:00,23,A  
3830,236,2010-03-11 15:48:00,10,2010-03-11 15:48:00,10,C  
3830,592,2010-03-11 15:48:00,10,2010-03-11 15:49:00,10,C  
377,697,2010-03-11 15:49:00,36,2010-03-11 15:57:00,72,A  
572,861,2010-03-11 15:50:00,13,2010-03-11 15:56:00,16,A  
2177,392,2010-03-11 15:51:00,45,2010-03-11 15:57:00,47,A  
1724,562,2010-03-11 15:52:00,17,2010-03-11 15:57:00,12,A  
1698,373,2010-03-11 15:52:00,27,2010-03-11 15:58:00,1,A  
628,922,2010-03-11 15:54:00,75,2010-03-11 16:04:00,43,A  
1424,874,2010-03-11 15:59:00,31,2010-03-11 16:06:00,19,A  
3108,230,2010-03-11 15:59:00,17,2010-03-11 16:21:00,17,A  
313,101,2010-03-11 16:02:00,30,2010-03-11 16:06:00,29,A  
2380,68,2010-03-11 16:02:00,10,2010-03-11 16:05:00,16,A  
1731,358,2010-03-11 16:03:00,19,2010-03-11 16:07:00,3,A  
3617,1010,2010-03-11 16:03:00,71,2010-03-11 16:09:00,60,A  
3614,508,2010-03-11 16:04:00,71,2010-03-11 16:09:00,60,A  
3634,896,2010-03-11 16:04:00,66,2010-03-11 16:08:00,49,A  
3203,114,2010-03-11 16:04:00,40,2010-03-11 16:12:00,64,A  
2709,275,2010-03-11 16:06:00,61,2010-03-11 16:13:00,21,A  
2150,733,2010-03-11 16:07:00,64,2010-03-11 16:21:00,26,A  
1731,397,2010-03-11 16:07:00,3,2010-03-11 16:08:00,3,C  
3841,676,2010-03-11 16:10:00,85,2010-03-11 16:29:00,6,A  
3845,39,2010-03-11 16:10:00,85,2010-03-11 16:12:00,85,C  
3696,423,2010-03-11 16:12:00,36,2010-03-11 16:15:00,36,A  
3845,411,2010-03-11 16:12:00,85,2010-03-11 16:28:00,6,A  
1877,668,2010-03-11 16:17:00,53,2010-03-11 16:33:00,46,A  
1424,91,2010-03-11 16:21:00,27,2010-03-11 16:41:00,68,A  
3163,1190,2010-03-11 16:21:00,49,2010-03-11 16:27:00,66,A  
3846,39,2010-03-11 16:24:00,85,2010-03-11 16:25:00,85,C  
2979,272,2010-03-11 16:27:00,42,2010-03-11 16:33:00,54,A  
3750,451,2010-03-11 16:28:00,6,2010-03-11 17:01:00,6,A  
3846,39,2010-03-11 16:29:00,85,2010-03-11 16:29:00,85,C  
3846,298,2010-03-11 16:31:00,85,2010-03-11 16:44:00,7,A  
1062,255,2010-03-11 16:31:00,21,2010-03-11 16:45:00,27,A  
1604,1158,2010-03-11 16:32:00,41,2010-03-11 16:40:00,72,A  
3116,634,2010-03-11 16:33:00,79,2010-03-11 16:48:00,75,A  
3848,1073,2010-03-11 16:35:00,85,2010-03-11 16:43:00,9,A  
1497,973,2010-03-11 16:35:00,85,2010-03-11 16:43:00,9,A  
1335,789,2010-03-11 16:36:00,54,2010-03-11 16:45:00,41,A  
659,1141,2010-03-11 16:36:00,14,2010-03-11 16:44:00,30,A  
2073,227,2010-03-11 16:37:00,16,2010-03-11 16:42:00,28,A  
3302,776,2010-03-11 16:38:00,72,2010-03-11 17:05:00,48,A  
2989,885,2010-03-11 16:38:00,32,2010-03-11 16:45:00,35,A  
1351,529,2010-03-11 16:38:00,31,2010-03-11 16:44:00,1,A  
795,430,2010-03-11 16:41:00,28,2010-03-11 16:50:00,2,A  
353,489,2010-03-11 16:43:00,17,2010-03-11 16:56:00,17,A  
1275,514,2010-03-11 16:44:00,53,2010-03-11 16:51:00,64,A  
971,671,2010-03-11 16:44:00,32,2010-03-11 16:47:00,23,A  
1382,557,2010-03-11 16:45:00,27,2010-03-11 16:49:00,16,A  
520,838,2010-03-11 16:46:00,13,2010-03-11 16:55:00,26,A  
1724,586,2010-03-11 16:47:00,11,2010-03-11 16:54:00,30,A  
2344,502,2010-03-11 16:50:00,27,2010-03-11 16:55:00,30,A  
1330,900,2010-03-11 16:51:00,3,2010-03-11 17:04:00,45,A  
2073,956,2010-03-11 16:52:00,28,2010-03-11 17:00:00,16,A  
2974,1129,2010-03-11 16:53:00,25,2010-03-11 16:57:00,15,A  
3178,250,2010-03-11 16:54:00,23,2010-03-11 16:56:00,25,A  
822,902,2010-03-11 16:54:00,22,2010-03-11 17:30:00,22,A  
2206,723,2010-03-11 16:54:00,22,2010-03-11 17:30:00,22,A  
3850,504,2010-03-11 16:54:00,85,2010-03-11 17:06:00,8,A  
1280,435,2010-03-11 16:55:00,81,2010-03-11 16:59:00,61,A  
1351,1088,2010-03-11 16:58:00,1,2010-03-11 17:04:00,31,A  
2671,134,2010-03-11 16:59:00,15,2010-03-11 17:03:00,17,A  
3631,167,2010-03-11 17:00:00,49,2010-03-11 17:08:00,75,A  
2671,770,2010-03-11 17:03:00,17,2010-03-11 17:04:00,17,C  
1720,6,2010-03-11 17:04:00,17,2010-03-11 17:09:00,33,A  
2928,213,2010-03-11 17:05:00,68,2010-03-11 17:32:00,21,A  
3726,548,2010-03-11 17:07:00,20,2010-03-11 17:13:00,17,A  
1424,615,2010-03-11 17:07:00,73,2010-03-11 17:11:00,78,A  
3163,124,2010-03-11 17:08:00,66,2010-03-11 17:22:00,21,A  
1604,1196,2010-03-11 17:11:00,72,2010-03-11 17:21:00,41,A  
1424,385,2010-03-11 17:12:00,78,2010-03-11 17:13:00,78,C  
3203,433,2010-03-11 17:12:00,64,2010-03-11 17:19:00,42,A  
1424,975,2010-03-11 17:14:00,78,2010-03-11 17:19:00,63,A  
1971,755,2010-03-11 17:14:00,85,2010-03-11 17:34:00,75,A  
3854,148,2010-03-11 17:15:00,85,2010-03-11 17:21:00,1,A  
1345,335,2010-03-11 17:17:00,46,2010-03-11 17:34:00,41,A  
1424,1172,2010-03-11 17:19:00,63,2010-03-11 17:20:00,63,C  
1720,372,2010-03-11 17:20:00,33,2010-03-11 17:24:00,9,A  
1912,151,2010-03-11 17:22:00,18,2010-03-11 17:40:00,85,A  
3444,780,2010-03-11 17:23:00,23,2010-03-11 17:27:00,38,A  
3561,16,2010-03-11 17:29:00,24,2010-03-11 17:36:00,34,A  
233,73,2010-03-11 17:32:00,36,2010-03-11 17:38:00,73,A  
3401,979,2010-03-11 17:32:00,7,2010-03-11 17:45:00,1,A  
3601,772,2010-03-11 17:35:00,2,2010-03-11 17:51:00,53,A  
1645,1011,2010-03-11 17:36:00,38,2010-03-11 17:47:00,76,A  
3445,1115,2010-03-11 17:37:00,66,2010-03-11 17:41:00,53,A  
1724,105,2010-03-11 17:40:00,30,2010-03-11 17:47:00,19,A  
249,860,2010-03-11 17:40:00,20,2010-03-11 17:47:00,5,A  
3445,1163,2010-03-11 17:42:00,53,2010-03-11 17:43:00,60,A  
3630,644,2010-03-11 17:42:00,24,2010-03-11 17:52:00,50,A  
3445,205,2010-03-11 17:43:00,60,2010-03-11 17:44:00,60,C  
2106,689,2010-03-11 17:44:00,79,2010-03-11 17:54:00,36,A  
3445,1002,2010-03-11 17:44:00,60,2010-03-11 17:44:00,60,C  
521,1001,2010-03-11 17:44:00,36,2010-03-11 17:54:00,78,A  
3817,806,2010-03-11 17:49:00,71,2010-03-11 17:54:00,84,A  
628,10,2010-03-11 17:52:00,43,2010-03-11 18:05:00,75,A  
520,470,2010-03-11 17:54:00,27,2010-03-11 18:01:00,13,A  
2909,137,2010-03-11 17:55:00,5,2010-03-11 18:01:00,20,A  
2120,419,2010-03-11 17:55:00,35,2010-03-11 18:08:00,1,A  
156,809,2010-03-11 17:58:00,85,2010-03-11 17:58:00,85,C  
2709,515,2010-03-11 17:58:00,21,2010-03-11 18:06:00,61,A  
3850,1149,2010-03-11 18:02:00,8,2010-03-11 18:08:00,6,A  
2399,418,2010-03-11 18:03:00,83,2010-03-11 18:07:00,76,A  
698,240,2010-03-11 18:03:00,66,2010-03-11 18:10:00,79,A  
274,888,2010-03-11 18:03:00,49,2010-03-11 18:06:00,36,A  
1645,215,2010-03-11 18:04:00,76,2010-03-11 18:04:00,76,C  
1645,170,2010-03-11 18:04:00,76,2010-03-11 18:05:00,76,C  
1645,856,2010-03-11 18:05:00,76,2010-03-11 18:05:00,76,C  
1645,1127,2010-03-11 18:06:00,76,2010-03-11 18:06:00,76,C  
3846,1061,2010-03-11 18:06:00,7,2010-03-11 18:16:00,44,A  
1645,71,2010-03-11 18:06:00,76,2010-03-11 18:06:00,76,C  
1645,342,2010-03-11 18:06:00,76,2010-03-11 18:10:00,76,A  
800,410,2010-03-11 18:07:00,56,2010-03-11 18:18:00,83,A  
1382,911,2010-03-11 18:10:00,24,2010-03-11 18:16:00,27,A  
1645,1011,2010-03-11 18:10:00,76,2010-03-11 18:11:00,76,C  
1645,1183,2010-03-11 18:11:00,76,2010-03-11 18:11:00,76,C  
3554,955,2010-03-11 18:11:00,32,2010-03-11 18:30:00,32,A  
1645,854,2010-03-11 18:11:00,76,2010-03-11 18:11:00,76,C  
1695,558,2010-03-11 18:11:00,67,2010-03-11 18:19:00,46,A  
2817,1147,2010-03-11 18:12:00,28,2010-03-11 18:24:00,20,A  
3624,1164,2010-03-11 18:13:00,7,2010-03-11 18:27:00,19,A  
789,961,2010-03-11 18:14:00,69,2010-03-11 18:31:00,12,A  
3445,306,2010-03-11 18:14:00,53,2010-03-11 18:32:00,66,A  
3155,572,2010-03-11 18:16:00,84,2010-03-11 18:20:00,64,A  
572,252,2010-03-11 18:17:00,17,2010-03-11 18:24:00,31,A  
2501,1171,2010-03-11 18:17:00,7,2010-03-11 18:24:00,85,A  
1330,876,2010-03-11 18:18:00,45,2010-03-11 18:28:00,3,A  
3776,1175,2010-03-11 18:19:00,64,2010-03-11 18:45:00,79,A  
3775,825,2010-03-11 18:20:00,64,2010-03-11 18:46:00,79,A  
3173,1090,2010-03-11 18:20:00,4,2010-03-11 18:23:00,2,A  
3447,584,2010-03-11 18:21:00,80,2010-03-11 18:29:00,50,A  
3173,571,2010-03-11 18:23:00,2,2010-03-11 18:24:00,2,C  
1345,491,2010-03-11 18:25:00,41,2010-03-11 18:30:00,53,A  
3750,807,2010-03-11 18:25:00,6,2010-03-11 18:55:00,6,A  
1740,204,2010-03-11 18:26:00,74,2010-03-11 18:31:00,81,A  
1731,193,2010-03-11 18:27:00,3,2010-03-11 18:50:00,80,A  
3471,341,2010-03-11 18:29:00,77,2010-03-11 18:35:00,84,A  
2955,765,2010-03-11 18:30:00,29,2010-03-11 18:38:00,31,A  
592,0077PRUEBA,2010-03-11 18:31:00,26,2010-03-11 18:43:00,22,A  
2327,1058,2010-03-11 18:31:00,17,2010-03-11 18:37:00,1,A  
1211,496,2010-03-11 18:32:00,76,2010-03-11 18:36:00,68,A  
3833,871,2010-03-11 18:32:00,83,2010-03-11 18:51:00,83,A  
3124,143,2010-03-11 18:38:00,73,2010-03-11 18:43:00,69,A  
956,802,2010-03-11 18:38:00,84,2010-03-11 18:57:00,1,A  
1023,1094,2010-03-11 18:39:00,31,2010-03-11 18:55:00,49,A  
3679,1146,2010-03-11 18:39:00,1,2010-03-11 18:51:00,56,A  
825,191,2010-03-11 18:40:00,16,2010-03-11 18:46:00,21,A  
1857,312,2010-03-11 18:40:00,20,2010-03-11 18:41:00,20,C  
3605,1006,2010-03-11 18:40:00,6,2010-03-11 18:46:00,6,A  
1899,108,2010-03-11 18:41:00,13,2010-03-11 19:08:00,82,A  
1525,479,2010-03-11 18:42:00,13,2010-03-11 18:53:00,20,A  
233,581,2010-03-11 18:49:00,72,2010-03-11 18:54:00,79,A  
3202,925,2010-03-11 18:50:00,66,2010-03-11 18:53:00,72,A  
1836,808,2010-03-11 18:51:00,46,2010-03-11 18:57:00,58,A  
3551,1085,2010-03-11 18:52:00,20,2010-03-11 19:22:00,20,A  
3783,482,2010-03-11 18:54:00,70,2010-03-11 19:01:00,61,A  
233,1099,2010-03-11 18:54:00,79,2010-03-11 18:54:00,79,C  
2325,1034,2010-03-11 18:54:00,65,2010-03-11 19:08:00,22,A  
554,404,2010-03-11 18:55:00,21,2010-03-11 19:12:00,60,A  
3472,254,2010-03-11 18:55:00,35,2010-03-11 18:59:00,47,A  
3202,459,2010-03-11 18:56:00,72,2010-03-11 18:56:00,72,C  
2393,762,2010-03-11 18:57:00,81,2010-03-11 19:04:00,70,A  
3585,84,2010-03-11 18:59:00,17,2010-03-11 19:08:00,20,A  
1972,229,2010-03-11 19:00:00,36,2010-03-11 19:15:00,84,A  
789,848,2010-03-11 19:02:00,6,2010-03-11 19:03:00,6,C  
789,950,2010-03-11 19:03:00,6,2010-03-11 19:18:00,84,A  
571,230,2010-03-11 19:04:00,17,2010-03-11 19:09:00,35,A  
3203,792,2010-03-11 19:04:00,42,2010-03-11 19:14:00,76,A  
164,294,2010-03-11 19:05:00,42,2010-03-11 19:14:00,26,A  
2711,380,2010-03-11 19:07:00,61,2010-03-11 19:17:00,73,A  
2897,624,2010-03-11 19:08:00,2,2010-03-11 19:11:00,1,A  
2800,681,2010-03-11 19:09:00,68,2010-03-11 19:19:00,54,A  
2073,299,2010-03-11 19:11:00,16,2010-03-11 19:16:00,32,A  
520,873,2010-03-11 19:12:00,13,2010-03-11 19:12:00,13,C  
2895,164,2010-03-11 19:12:00,46,2010-03-11 19:24:00,27,A  
520,1000,2010-03-11 19:13:00,13,2010-03-11 23:44:00,79,A  
2976,464,2010-03-11 19:13:00,46,2010-03-11 19:24:00,27,A  
1359,3,2010-03-11 19:14:00,66,2010-03-11 19:33:00,47,A  
800,877,2010-03-11 19:14:00,83,2010-03-11 19:16:00,83,A  
2393,1030,2010-03-11 19:15:00,71,2010-03-11 19:19:00,68,A  
1544,513,2010-03-11 19:16:00,23,2010-03-11 19:30:00,85,A  
1294,980,2010-03-11 19:17:00,1,2010-03-11 19:21:00,11,A  
800,813,2010-03-11 19:17:00,83,2010-03-11 19:35:00,15,A  
1325,189,2010-03-11 19:18:00,9,2010-03-11 19:22:00,2,A  
1325,990,2010-03-11 19:22:00,2,2010-03-11 19:23:00,2,C  
2688,540,2010-03-11 19:23:00,50,2010-03-11 19:26:00,54,A  
1113,1139,2010-03-11 19:23:00,72,2010-03-11 19:31:00,83,A  
3838,994,2010-03-11 19:23:00,18,2010-03-11 19:27:00,12,A  
3192,1188,2010-03-11 19:23:00,58,2010-03-11 19:38:00,29,A  
1469,1174,2010-03-11 19:24:00,24,2010-03-11 19:33:00,63,A  
3625,691,2010-03-11 19:32:00,59,2010-03-11 19:42:00,23,A  
1482,70,2010-03-11 19:33:00,51,2010-03-11 19:51:00,84,A  
2109,489,2010-03-11 19:33:00,17,2010-03-11 19:43:00,5,A  
3817,95,2010-03-11 19:34:00,71,2010-03-11 19:43:00,71,A  
1276,142,2010-03-11 19:35:00,77,2010-03-11 19:38:00,73,A  
2301,520,2010-03-11 19:38:00,13,2010-03-11 19:49:00,19,A  
2800,1156,2010-03-11 19:41:00,23,2010-03-11 19:43:00,24,A  
2385,374,2010-03-11 19:43:00,84,2010-03-11 19:48:00,64,A  
2800,12,2010-03-11 19:43:00,24,2010-03-11 19:44:00,24,C  
1895,533,2010-03-11 19:44:00,4,2010-03-11 19:53:00,20,A  
2800,875,2010-03-11 19:44:00,24,2010-03-11 19:45:00,24,C  
1275,1159,2010-03-11 19:47:00,61,2010-03-11 19:57:00,53,A  
3504,837,2010-03-11 19:49:00,77,2010-03-11 20:11:00,68,A  
3711,591,2010-03-11 19:49:00,77,2010-03-11 20:10:00,68,A  
3471,1155,2010-03-11 19:49:00,84,2010-03-11 20:00:00,77,A  
3764,832,2010-03-11 19:49:00,84,2010-03-11 20:03:00,49,A  
83,1098,2010-03-11 19:50:00,84,2010-03-11 20:03:00,49,A  
2653,971,2010-03-11 19:50:00,2,2010-03-11 19:59:00,31,A  
3625,25,2010-03-11 19:52:00,15,2010-03-11 20:15:00,15,A  
2671,134,2010-03-11 19:55:00,17,2010-03-11 20:08:00,63,A  
2884,899,2010-03-11 19:59:00,74,2010-03-11 20:09:00,23,A  
1325,0579-BAJAR,2010-03-11 19:59:00,2,2010-03-11 20:07:00,2,A  
3114,1091,2010-03-11 20:02:00,78,2010-03-11 20:06:00,83,A  
2758,527,2010-03-11 20:03:00,35,2010-03-11 20:09:00,35,A  
2742,756,2010-03-11 20:05:00,80,2010-03-11 20:21:00,74,A  
3114,371,2010-03-11 20:06:00,83,2010-03-11 20:06:00,83,C  
458,112,2010-03-11 20:06:00,21,2010-03-11 20:20:00,31,A  
2275,331,2010-03-11 20:08:00,59,2010-03-11 20:08:00,59,C  
594,1040,2010-03-11 20:08:00,32,2010-03-12 00:06:00,5,A  
2275,212,2010-03-11 20:08:00,59,2010-03-11 20:31:00,37,A  
2032,516,2010-03-11 20:08:00,1,2010-03-11 20:22:00,27,A  
636,217,2010-03-11 20:09:00,38,2010-03-11 20:20:00,81,A  
355,770,2010-03-11 20:10:00,17,2010-03-11 20:18:00,85,A  
1895,505,2010-03-11 20:11:00,20,2010-03-11 20:19:00,4,A  
941,548,2010-03-11 20:11:00,17,2010-03-11 20:15:00,1,A  
370,972,2010-03-11 20:13:00,19,2010-03-11 20:19:00,17,A  
3601,680,2010-03-11 20:14:00,53,2010-03-11 20:25:00,45,A  
2529,525,2010-03-11 20:16:00,30,2010-03-11 20:22:00,39,A  
3775,333,2010-03-11 20:16:00,79,2010-03-11 20:28:00,64,A  
3776,109,2010-03-11 20:16:00,79,2010-03-11 20:28:00,64,A  
2930,1055,2010-03-11 20:21:00,13,2010-03-11 20:44:00,28,A  
3491,1092,2010-03-11 20:21:00,38,2010-03-11 20:30:00,67,A  
3100,795,2010-03-11 20:26:00,36,2010-03-11 20:30:00,52,A  
941,872,2010-03-11 20:28:00,1,2010-03-11 20:32:00,12,A  
1857,1047,2010-03-11 20:28:00,12,2010-03-11 20:31:00,20,A  
1215,168,2010-03-11 20:28:00,60,2010-03-11 20:39:00,59,A  
3100,1104,2010-03-11 20:30:00,52,2010-03-11 20:31:00,52,C  
1015,337,2010-03-11 20:31:00,23,2010-03-11 20:39:00,27,A  
3237,981,2010-03-11 20:33:00,21,2010-03-11 20:42:00,27,A  
2817,305,2010-03-11 20:38:00,28,2010-03-11 20:54:00,85,A  
1695,1162,2010-03-11 20:39:00,46,2010-03-11 20:47:00,67,A  
3638,151,2010-03-11 20:40:00,85,2010-03-11 20:53:00,6,A  
1886,59,2010-03-11 20:42:00,67,2010-03-11 20:45:00,69,A  
3139,870,2010-03-11 20:43:00,51,2010-03-11 20:57:00,83,A  
3494,430,2010-03-11 20:45:00,2,2010-03-11 20:53:00,38,A  
1895,702,2010-03-11 20:45:00,4,2010-03-11 20:52:00,34,A  
1886,577,2010-03-11 20:46:00,69,2010-03-11 20:46:00,69,C  
3114,363,2010-03-11 20:46:00,83,2010-03-11 20:54:00,75,A  
3067,353,2010-03-11 20:51:00,36,2010-03-11 20:59:00,64,A  
916,878,2010-03-11 20:53:00,18,2010-03-11 20:58:00,31,A  
3605,434,2010-03-11 20:53:00,56,2010-03-11 21:03:00,18,A  
1497,711,2010-03-11 20:54:00,24,2010-03-11 21:03:00,34,A  
2385,771,2010-03-11 20:56:00,64,2010-03-11 21:01:00,80,A  
3096,1093,2010-03-11 20:56:00,52,2010-03-11 21:03:00,73,A  
3100,42,2010-03-11 20:56:00,52,2010-03-11 21:04:00,73,A  
592,29,2010-03-11 20:57:00,14,2010-03-11 21:08:00,27,A  
3192,243,2010-03-11 21:00:00,24,2010-03-11 21:04:00,21,A  
3192,1068,2010-03-11 21:04:00,21,2010-03-11 21:08:00,21,A  
3780,429,2010-03-11 21:05:00,46,2010-03-11 21:27:00,85,A  
83,724,2010-03-11 21:05:00,49,2010-03-11 21:23:00,83,A  
2073,863,2010-03-11 21:05:00,38,2010-03-11 21:14:00,63,A  
3764,274,2010-03-11 21:05:00,49,2010-03-11 21:25:00,84,A  
2889,487,2010-03-11 21:06:00,1,2010-03-11 21:19:00,1,A  
2032,855,2010-03-11 21:06:00,27,2010-03-11 21:14:00,1,A  
486,843,2010-03-11 21:07:00,20,2010-03-11 21:15:00,34,A  
701,835,2010-03-11 21:08:00,21,2010-03-11 21:27:00,83,A  
789,934,2010-03-11 21:08:00,84,2010-03-11 21:20:00,25,A  
177,605,2010-03-11 21:14:00,26,2010-03-11 21:32:00,36,A  
1659,836,2010-03-11 21:16:00,64,2010-03-11 21:33:00,68,A  
3229,126,2010-03-11 21:17:00,58,2010-03-11 21:18:00,58,C  
3229,384,2010-03-11 21:19:00,58,2010-03-11 21:25:00,38,A  
411,593,2010-03-11 21:19:00,70,2010-03-11 21:23:00,84,A  
3679,539,2010-03-11 21:22:00,48,2010-03-11 21:37:00,1,A  
2177,498,2010-03-11 21:24:00,15,2010-03-11 21:43:00,20,A  
3605,1086,2010-03-11 21:27:00,6,2010-03-11 21:40:00,56,A  
1661,901,2010-03-11 21:31:00,17,2010-03-11 21:37:00,2,A  
3380,253,2010-03-11 21:33:00,81,2010-03-11 21:39:00,72,A  
3494,782,2010-03-11 21:34:00,38,2010-03-11 21:41:00,40,A  
3203,1134,2010-03-11 21:35:00,71,2010-03-11 21:43:00,49,A  
789,495,2010-03-11 21:35:00,24,2010-03-11 21:38:00,24,A  
3239,1131,2010-03-11 21:36:00,3,2010-03-11 21:45:00,17,A  
789,1156,2010-03-11 21:39:00,24,2010-03-11 21:49:00,70,A  
3638,411,2010-03-11 21:44:00,6,2010-03-11 21:51:00,85,A  
1033,463,2010-03-11 21:44:00,35,2010-03-11 21:51:00,6,A  
207,12,2010-03-11 21:52:00,24,2010-03-11 22:09:00,27,A  
217,875,2010-03-11 21:53:00,24,2010-03-11 22:09:00,27,A  
3594,183,2010-03-11 21:54:00,85,2010-03-11 22:16:00,1,A  
3599,919,2010-03-11 21:54:00,85,2010-03-11 22:16:00,1,A  
592,531,2010-03-11 21:57:00,19,2010-03-11 21:59:00,19,C  
2529,543,2010-03-11 21:58:00,42,2010-03-11 22:06:00,30,A  
592,962,2010-03-11 21:59:00,19,2010-03-11 22:10:00,4,A  
2437,806,2010-03-11 22:01:00,84,2010-03-11 22:06:00,64,A  
3159,1048,2010-03-11 22:02:00,57,2010-03-11 22:10:00,69,A  
3202,225,2010-03-11 22:03:00,72,2010-03-11 22:05:00,66,A  
3202,545,2010-03-11 22:05:00,66,2010-03-11 22:05:00,66,C  
83,410,2010-03-11 22:06:00,83,2010-03-11 22:08:00,84,A  
605,61,2010-03-11 22:07:00,11,2010-03-11 22:23:00,11,A  
1814,871,2010-03-11 22:08:00,83,2010-03-11 22:14:00,46,A  
3138,1087,2010-03-11 22:08:00,31,2010-03-11 22:21:00,27,A  
370,1124,2010-03-11 22:15:00,25,2010-03-11 22:20:00,19,A  
3112,767,2010-03-11 22:17:00,83,2010-03-11 22:36:00,83,A  
370,639,2010-03-11 22:20:00,19,2010-03-11 22:21:00,19,C  
370,784,2010-03-11 22:21:00,19,2010-03-11 22:21:00,19,C  
3159,1004,2010-03-11 22:21:00,70,2010-03-11 22:28:00,83,A  
3237,20,2010-03-11 22:22:00,27,2010-03-11 22:33:00,7,A  
377,904,2010-03-11 22:24:00,72,2010-03-11 22:31:00,36,A  
3380,M4,2010-03-11 22:25:00,72,2010-03-11 22:35:00,55,A  
